meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Back Men,M,Timed Finals,1,David Rudolf,19141.0,Florida Atlantic,257,51.25,9,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Breast Women Finals,F,Timed Finals,1,Ewa Jamborska,85964.0,Florida Atlantic,257,1:05.84,7,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Breast Women Finals,F,Timed Finals,2,Janelle Nassim,11392.0,Florida Atlantic,257,1:06.82,10,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Breast Women Finals,F,Timed Finals,3,Whitney Roper,11391.0,Florida Atlantic,257,1:06.95,12,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Breast Women Finals,F,Timed Finals,4,Emily Allen,85946.0,Florida Atlantic,257,1:08.02,15,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Breast Men Finals,M,Timed Finals,1,Henry Samuel,85972.0,Florida Atlantic,257,57.48,6,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Breast Men Finals,M,Timed Finals,2,Alan Forbes,94273.0,Florida Atlantic,257,57.57,7,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Breast Men Finals,M,Timed Finals,3,Alex Rodriguez,111474.0,Florida Atlantic,257,58.06,9,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Fly Women Finals,F,Timed Finals,1,Liz Starke,85973.0,Florida Atlantic,257,57.44,12,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Fly Men Finals,M,Timed Finals,1,Mikolaj Czarnecki,94271.0,Florida Atlantic,257,49.74,6,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Fly Men Finals,M,Timed Finals,2,Eric Williams,94286.0,Florida Atlantic,257,52.35,14,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Free Women Finals,F,Timed Finals,1,Jonna Nyback,89197.0,Florida Atlantic,257,50.87,2,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Free Men Finals,M,Timed Finals,1,Anthony Fermin,85958.0,Florida Atlantic,257,47.29,12,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Free Men Finals,M,Timed Finals,2,Eric Williams,94286.0,Florida Atlantic,257,48.51,15,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,100 Free Men Finals,M,Timed Finals,3,James Simmons,94281.0,Florida Atlantic,257,48.70,16,False
11090,Sun Belt Conference Championships,2010,32,Atlantic Sun Conference,1650 Free Women,F,Timed Finals,1,Alana Scarborough,89199.0,Florida Atlantic,257,20:29.24,16,False
